FF,0,3253,1,1,0.078569221496582,1.5
FF,0,3254,1,1,0.0412858867645264,1.5
FF,0,3255,1,1,0.0511150805155436,1.5
FF,0,3256,1,1,0.540664825439454,0.5
FF,0,3257,1,1,0.283076572418212,0.5
FF,0,3258,1,1,0.35277099609375,0.5
FF,0,3259,1,1,0.0966189765930175,2
FF,0,3260,1,1,0.0502134561538695,2
FF,0,3261,1,1,0.103716039657593,2
SH,0,3253,1,1,0.078569221496582,1.5
SH,0,3254,1,1,0.0412858867645264,1.5
SH,0,3255,1,1,0.0511150805155436,1.5
SH,0,3256,1,1,0.540664825439454,0.5
SH,0,3257,1,1,0.283076572418212,0.5
SH,0,3258,1,1,0.35277099609375,0.5
SH,0,3259,1,1,0.0966189765930175,2
SH,0,3260,1,1,0.0502134561538695,2
SH,0,3261,1,1,0.103716039657593,2

